numberArgument,numberAdvocate,nameAdvocate,homeAdvocate,selfAdvocate,argsAdvocate,dateArgument,caseInfo,citeInfo,corrections
492,229,"Mary L. Heen","",false,1,"Apr. 18, 1984","INS v. Lopez-Mendoza, 468 U.S. 1032 (1984)","1983 J. Sup. Ct. U.S. 528",""
493,201,"Carolyn F. Corwin","",false,5,"Apr. 23, 1984","United States v. Lorenzetti, 467 U.S. 167 (1984)","1983 J. Sup. Ct. U.S. 542",""
494,159,"Kathryn A. Oberly","",false,6,"Apr. 24, 1984","Block v. Community Nutrition Institute, 467 U.S. 340 (1984)","1983 J. Sup. Ct. U.S. 543",""
495,230,"Kaletah N. Carroll","",false,1,"Apr. 25, 1984","United States v. Morton, 467 U.S. 822 (1984)","1983 J. Sup. Ct. U.S. 546",""
496,222,"Arlinda F. Locklear","",false,2,"Oct. 1, 1984","Oneida County v. Oneida Ind. Nation, 470 U.S. 226 (1985)","1984 J. Sup. Ct. U.S. 87-88",""
497,227,"Lois DeJulio","",false,2,"Oct. 2, 1984","New Jersey v. T.L.O., 469 U.S. 325 (1985)","1984 J. Sup. Ct. U.S. 89",""
498,201,"Carolyn F. Corwin","",false,6,"Oct. 3, 1984","Herb's Welding v. Gray, 470 U.S. 414 (1985)","1984 J. Sup. Ct. U.S. 91",""
499,159,"Kathryn A. Oberly","",false,7,"Oct. 10, 1984","Ohio v. Kovacs, 469 U.S. 274 (1985)","1984 J. Sup. Ct. U.S. 115",""
500,231,"Grace E. Evans","",false,1,"Oct. 30, 1984","First National Bank of Atlanta v, Bartow County Board of Tax Assessors, 470 U.S. 583 (1985)","1984 J. Sup. Ct. U.S. 171",""
501,159,"Kathryn A. Oberly","",false,8,"Nov. 5, 1984","United States v. Hensley, 469 U.S. 221 (1985)","1984 J. Sup. Ct. U.S. 188",""
502,201,"Carolyn F. Corwin","",false,7,"Nov. 6, 1984","United States v. Locke, 471 U.S. 84 (1985)","1984 J. Sup. Ct. U.S. 189",""
503,232,"Frances Dubrowski","",false,1,"Nov. 6, 1984","Chemical Manufacturers Association v. Natural Resources Defense Council, Inc., 470 U.S. 116 (1985)","1984 J. Sup. Ct. U.S. 189",""
504,233,"Frances Baker Jack","",false,1,"Nov. 7, 1984","Shea v. Louisiana, 470 U.S. 51 (1985)","1984 J. Sup. Ct. U.S. 191",""
505,234,"Yolanda Barrera Gomez","",false,1,"Nov. 7, 1984","United States v. Abel, 469 U.S. 45 (1985)","1984 J. Sup. Ct. U.S. 191",""
506,235,"Kathleen Murnaghan","",false,1,"Nov. 27, 1984","Board of License Comm'rs of Tiverton v. Pastore, 469 U.S. 238 (1985)","1984 J. Sup. Ct. U.S. 243",""
507,236,"Ellen L. Janos","",false,1,"Nov. 27, 1984","Atkins v. Parker, 472 U.S. 115 (1985)","1984 J. Sup. Ct. U.S. 243",""
508,237,"Susan V. Boleyn","",false,1,"Nov. 28, 1984","Frances v. Franklin, 471 U.S. 307 (1985)","1984 J. Sup. Ct. U.S. 245",""
509,201,"Carolyn F. Corwin","",false,8,"Dec. 3, 1984","Anderson v. City of Bessemer, 470 U.S. 564 (1985)","1984 J. Sup. Ct. U.S. 261",""
510,238,"Ruth Ann E. Galter","",false,1,"Jan. 7, 1985","Jensen v. Quaring, 472 U.S. 478 (1985)","1984 J. Sup. Ct. U.S. 319",""
511,239,"Mary Ann Burgess","",false,1,"Jan. 8, 1985","Bennett v. New Jersey, 470 U.S. 632 (1985)","1984 J. Sup. Ct. U.S. 322",""
512,240,"Jo S. Widener","",false,1,"Jan. 9, 1985","Ball v. United States, 470 U.S. 856 (1985)","1984 J. Sup. Ct. U.S. 324",""
513,241,"Jeanne S. Whiteing","",false,1,"Jan. 15, 1985","Montana v. Blackfeet Tribe of Indians, 471 U.S. 759 (1985)","1984 J. Sup. Ct. U.S. 349",""
514,242,"Deirdre Boggs","",false,1,"Jan. 15, 1985","Montana v. Blackfeet Tribe of Indians, 471 U.S. 759 (1985)","1984 J. Sup. Ct. U.S. 349",""
515,243,"Catherine G. O'Sullivan","",false,1,"Feb. 19, 1985","Northwest Wholesale Stationers, Inc. v. Pacific Stationery & Printing Company, 472 U.S. 284 (1985)","1984 J. Sup. Ct. U.S. 433",""
516,244,"Christine O. Gregoire","",false,1,"Feb. 20, 1985","Brockett v. Spokane Arcades, Inc., 472 U.S. 491 (1985)","1984 J. Sup. Ct. U.S. 436",""
517,245,"Kathryn Marie Krause","",false,1,"Feb. 20, 1985","Mountain States Telephone & Telegraph v. Pueblo of Santa Ana, 472 U.S. 237 (1985)","1984 J. Sup. Ct. U.S. 436",""
518,246,"Elizabeth Bernstein","",false,1,"Feb. 25, 1985","Kerr-McGee v. Navajo Tribe of Indians, 471 U.S. 195 (1985)","1984 J. Sup. Ct. U.S. 456",""
519,247,"Sally A. Kelly","",false,1,"Feb. 26, 1985","Metropolitan Life Insurance Company v. Massachusetts, 471 U.S. 724 (1985)","1984 J. Sup. Ct. U.S. 458",""
520,116,"Barbara A.H. Smith","",false,6,"Mar. 25, 1985","Superintendent, Massachusetts Correctional Institute at Walpole v. Hill, 472 U.S. 445 (1985)","1984 J. Sup. Ct. U.S. 533",""
521,248,"Jamie Ann Sabino","",false,1,"Mar. 25, 1985","Superintendent , Massachusetts Correctional Institute at Walpole v. Hill, 472 U.S. 445 (1985)","1984 J. Sup. Ct. U.S. 533",""
522,249,"Marilyn Holle","",false,1,"Mar. 25, 1985","Atascadero State Hospital v. Scanlon, 473 U.S. 234 (1985)","1984 J. Sup. Ct. U.S. 533",""
523,236,"Ellen L. Janos","",false,2,"Mar. 26, 1985","School Committee of the Town of Burlington v. Massachusetts Department of Education, 471 U.S. 359 (1985)","1984 J. Sup. Ct. U.S. 536",""
524,159,"Kathryn A. Oberly","",false,9,"Mar. 27, 1985","Connecticut Department of Income Maintenance v. Heckler, 471 U.S. 524 (1985)","1984 J. Sup. Ct. U.S. 538","aka Kathryn Anne Oberly"
525,250,"Emeline C. Acton","",false,1,"Apr. 16, 1985","Hillsborough County, Florida v. Automated Medical Laboratories, Inc., 471 U.S. 707 (1985)","1984 J. Sup. Ct. U.S. 584",""
526,201,"Carolyn F. Corwin","",false,9,"Apr. 17, 1985","Dowling v. United States, 473 U.S. 207 (1985)","1984 J. Sup. Ct. U.S. 585",""
527,251,"Deborah K. Chasanow","",false,1,"Apr. 17, 1985","Maryland v. Macon, 472 U.S. 463 (1985)","1984 J. Sup. Ct. U.S. 586",""
528,242,"Deirdre Boggs","",false,2,"reargued Apr. 23, 1985","Montana v. Blackfeet Tribe of Indians, 471 U.S. 759 (1985)","1984 J. Sup. Ct. U.S. 603",""
529,241,"Jeanne S. Whiteing","",false,2,"rearguedApr. 23, 1985","Montana v. Blackfeet Tribe of Indians, 471 U.S. 759 (1985)","1984 J. Sup. Ct. U.S. 603",""
530,252,"Patty Merkamp Stemler","",false,1,"Oct. 9, 1985","United States v. Rojas-Contreras, 474 U.S. 231 (1985)","1985 J. Sup. Ct. U.S. 97",""
531,253,"Judy Clare Clarke","",false,1,"Oct. 9, 1985","United States v. Rojas-Contreras, 474 U.S. 231 (1985)","1985 J. Sup. Ct. U.S. 97",""
532,254,"Mary Carol Jacobson","",false,1,"Oct. 16, 1985","Midlantic National Bank v. New Jersey Dep't of Environmental Protection, 474 U.S. 494 (1986)","1985 J. Sup. Ct. U.S. 127",""
533,159,"Kathryn A. Oberly","",false,10,"Oct. 16, 1985","United States v. Riverside Bayview Homes, Inc., 474 U.S. 121 (1985)","1985 J. Sup. Ct. U.S. 127",""
534,255,"Anne C. Paskow","",false,1,"Oct. 15, 1985","Miller v. Fenton, 474 U.S. 104 (1985)","1985 J. Sup. Ct. U.S. 127",""
535,256,"Kathryn Kolbert","",false,1,"Nov. 5, 1985","Thronbugh v. American College of Obstetricians and Gynecologists, 476 U.S. 747 (1986)","1985 J. Sup. Ct. U.S. 171",""
536,257,"Madeleine W. Mansier","",false,1,"Nov. 6, 1985","Davidson v. Cannon, 474 U.S. 344 (1986)","1985 J. Sup. Ct. U.S. 173",""
537,258,"Ann M. Sheadel","",false,1,"Nov. 13, 1985","Malley v. Briggs, 475 U.S. 335 (1986)","1985 J. Sup. Ct. U.S. 193",""
538,259,"Ann Garrison Paschall","",false,1,"Nov. 13, 1985","Wainright v. Greenfield, 474 U.S. 284 (1986)","1985 J. Sup. Ct. U.S. 193",""
539,260,"Constance L. Messore","",false,1,"Nov. 13, 1985","Moran v. Burbine, 475 U.S. 412 (1986)","1985 J. Sup. Ct. U.S. 193",""
540,261,"Holly Maguigan","",false,1,"Dec. 3, 1985","United States v. Inadi, 475 U.S. 387 (1986)","1985 J. Sup. Ct. U.S. 238",""
541,262,"Jill Wine-Banks","",false,1,"Dec. 9, 1985","Lee v. Illinois, 476 U.S. 530 (1986)","1985 J. Sup. Ct. U.S. 257",""
542,254,"Mary Carol Jacobson","",false,2,"Dec. 9, 1985","Exxon Corporation v. Hunt, 475 U.S. 355 (1986)","1985 J. Sup. Ct. U.S. 257",""
543,263,"Jane M. Gootee","",false,1,"Dec. 10, 1985","Dow Chemical Co. v. United States, 476 U.S. 227 1986)","1985 J. Sup. Ct. U.S. 260",""
544,159,"Kathryn A. Oberly","",false,11,"Jan. 14, 1986","Goldman v. Weinberger, 475 U.S. 503 (1986)","1985 J. Sup. Ct. U.S. 321",""
545,264,"Carolyn B. Kuhl","",false,1,"Jan. 22, 1986","EEOC v. Federal Labor Relations Authority, 476 U.S. 19 (1986)","1985 J. Sup. Ct. U.S. 342",""
546,214,"Ruth E. Peters","",false,2,"Jan. 22, 1986","EEOC v. Federal Labor Relations Authority, 476 U.S. 19 (1986)","1985 J. Sup. Ct. U.S. 342",""
547,265,"Joyce Ellen M. Reikes","",false,1,"Feb. 26, 1986","Press-Enterprise Co. v. Superior Court of Cal., County of Riverside, 478 U.S. 1 (1986)","1985 J. Sup. Ct. U.S. 418",""
548,264,"Carolyn B. Kuhl","",false,2,"Feb. 26, 1986","Bowen v. Owens, 476 U.S. 340 (1986)","1985 J. Sup. Ct. U.S. 418",""
549,159,"Kathryn A. Oberly","",false,12,"Mar. 3, 1986","Pennsylvania v. Delaware Valley Citizens' Council for Clean Air, 483 U.S. 711 (1987)","1985 J. Sup. Ct. U.S. 442",""
550,266,"Esther L. Hornik","",false,1,"Mar. 5, 1986","Paulussen v. Herion, 475 U.S. (1986)","1985 J. Sup. Ct. U.S. 445",""
551,183,"Patricia J. Barry","",false,2,"Mar. 25, 1986","Meritor Savings Bank v. Vinson, 477 U.S. 57 (1986)","1985 J. Sup. Ct. U.S. 500",""
552,267,"Marsha S. Berzon","",false,1,"Mar. 25, 1986","International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America v. Brock, 477 U.S. (1986)","1985 J. Sup. Ct. U.S. 500",""
553,264,"Carolyn B. Kuhl","",false,3,"Mar. 25, 1986","International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America v. Brock, 477 U.S. (1986)","1985 J. Sup. Ct. U.S. 500",""
554,268,"Marcy J.K. Tiffany","",false,1,"Mar. 25, 1986","Federal Trade Commission v. Indiana Federation of Dentists, 476 U.S. 447 (1986)","1985 J. Sup. Ct. U.S. 500",""
555,269,"Kathleen McManus","",false,1,"Mar. 26, 1986","Ohio Civil Rights Comm'n v. Dayton Christian Public Schools, Inc., 477 U.S. 619 (1986)","1985 J. Sup. Ct. U.S. 502",""
556,270,"Denise Anton","",false,1,"Apr. 1, 1986","Henderson v. United States, 476 U.S. 321 (1986)","1985 J. Sup. Ct. U.S. 517",""
557,271,"Norma Case","",false,1,"Apr. 2, 1986","Smalis v. Pennsylvania, 476 U.S. 140 (1986)","1985 J. Sup. Ct. U.S. 519",""
558,264,"Carolyn B. Kuhl","",false,4,"Apr. 22, 1986","Bazemore v. Friday, 478 U.S. 385 (1986)","1985 J. Sup. Ct. U.S. 572",""
559,272,"Joy B. Shearer","",false,1,"Apr. 22, 1986","Ford v. Wainwright, 477 U.S. 399 (1986)","1985 J. Sup. Ct. U.S. 572",""
560,273,"Lois G. Williams","",false,1,"Apr. 23, 1986","Bowsher v. Synar, 478 U.S. 714 (1986)","1985 J. Sup. Ct. U.S. 575",""
561,274,"Maria Milagros Solo","",false,1,"Apr. 28, 1986","Posadas de Puerto Rico v. Tourism Company of Puerto Rico, 478 U.S. 328 (1986)","1985 J. Sup. Ct. U.S. 589",""
562,275,"Maria Norma Martinez","",false,1,"Apr. 29, 1986","Lyng v. Castillo, 477 U.S. 635 (1986)","1985 J. Sup. Ct. U.S. 592",""
563,276,"Yvette Hall War Bonnett","",false,1,"Oct. 6, 1986","Hodel v. Irving, 481 U.S. 704 (1987)","1986 J. Sup. Ct. U.S. 110",""
564,277,"Dana Marks Keener","",false,1,"Oct. 7, 1986","INS v. Cardoza-Fonseca, 480 U.S. 421 (1987)","1986 J. Sup. Ct. U.S. 111",""
565,278,"Marian M. Johnston","",false,1,"Oct. 8, 1986","California Federal Savings & Loan Ass'n v. Guerra, 472 U.S. 272 (1987)","1986 J. Sup. Ct. U.S. 113",""
566,226,"Mary Beth Westmoreland","",false,2,"Oct. 15, 1986","McCleskey v. Kemp, 481 U.S. 279 (1987)","1986 J. Sup. Ct. U.S. 141",""
567,279,"Miriam F. Miquelon","",false,1,"Nov. 11, 1986","Illinois v. Krull, 480 U.S. 340 (1987)","1986 J. Sup. Ct. U.S. 201",""
568,280,"Constance E. Brooks","",false,1,"Nov. 12, 1986","Johnson v. Transportation Agency, Santa Clara Cty., 480 U.S. 616 (1987)","1986 J. Sup. Ct. U.S. 217",""
569,281,"Barbara R. Banke","",false,1,"Dec. 2, 1986","California Coastal Comm'n v. Granite Rock Company, 480 U.S. 572 (1987)","1986 J. Sup. Ct. U.S. 267",""
570,282,"Monica Knox","",false,1,"Dec. 2, 1986","California v. Brown, 479 U.S. 538 (1987)","1986 J. Sup. Ct. U.S. 267",""
571,283,"Linda Ann Akers","",false,1,"Dec. 8, 1986","Arizona v. Hicks, 480 U.S. 321 (1987)","1986 J. Sup. Ct. U.S. 289",""
572,284,"Julia S. Levin","",false,1,"Dec. 9, 1986","Wimberly v. Missouri Labor and Industrial Relations Comm'n, 479 U.S. 511 (1987)","1986 J. Sup. Ct. U.S. 292",""
573,285,"Julia DiCocco Dewey","",false,1,"Dec. 9, 1996","Connecticut v. Barrett, 479 U.S. 523 (1987)","1986 J.Sup. Ct. U.S. 292",""
574,286,"Maureen Phelan","",false,1,"Dec. 9, 1986","Colorado v. Spring, 479 U.S. 564 (1987)","1986 J. Sup. Ct. U.S. 292",""
575,287,"Carole F. Grossman","",false,1,"Jan. 13, 1987","Bowen v. Yuckert, 482 U.S. 137 (1987)","1986 J. Sup. Ct. U.S. 350",""
576,288,"Lynn E. McNown","",false,1,"Jan. 13, 1987","United States v. General Dynamics Corp., 481 U.S. 239 (1987)","1986 J. Sup. Ct. U.S. 350",""
577,289,"Jill A. Hanken","",false,1,"Jan. 14, 1987","Lukhard v. Reed, 481 U.S. 368 (1987)","1986 J. Sup. Ct. U.S. 352",""
578,290,"Anne Owings Wilson","",false,1,"Jan. 20, 1987","Arkansas Writers' Project v. Ragland, 481 U.S. 221 (1987)","1986 J. Sup. Ct. U.S. 372",""
579,291,"Elizabeth Holtzman","",false,1,"Feb. 23, 1987","New York v. Burger, 482 U.S. 691 (1987)","1986 J. Sup. Ct. U.S. 441",""
580,292,"Sally Louise Dilgart","",false,1,"Feb. 24, 1987","Pope v. Illinois, 481 U.S. 497 (1987)","1986 J. Sup. Ct. U.S. 445",""
581,293,"Marcia L. Friedl","",false,1,"Feb. 24, 1987","Granberry v. Greet, 481 U.S. 129 (1987)","1986 J. Sup. Ct. U.S. 445",""
582,294,"Patricia A. Brannan","",false,1,"Feb. 25, 1987","Shaare Tefila Congregation v. Cobb, 481 U.S. 615 (1987)","1986 J. Sup. Ct. U.S. 448",""
583,295,"Deborah T. Garren","",false,1,"Feb. 25, 1987","Shaare Tefila Congregation v. Cobb, 481 U.S. 615 (1987)","1986 J. Sup. Ct. U.S. 448",""
584,296,"Caroline Mitchell","",false,1,"Feb. 25, 1987","St. Francis College v. Al-Khazraji, 481 U.S. 604 (1987)","1986 J. Sup. Ct. U.S. 448",""
585,297,"Gaele M. Barthold","",false,1,"Mar. 2, 1987","Pennsylvania v. Finley, 481 U.S. 551 (1987)","1986 J. Sup. Ct. U.S. 464",""
586,298,"Catherine M. Harper","",false,1,"Mar. 2, 1987","Pennsylvania v. Finley, 481 U.S. 551 (1987)","1986 J. Sup. Ct. U.S. 464",""
587,299,"Kathy Goudy","",false,1,"Mar. 3, 1987","United States v. Mendoza-Lopez, 481 U.S. 828 (1987)","1986 J. Sup. Ct. U.S. 466",""
588,300,"Penelope M. Cooper","",false,1,"Mar. 4, 1987","United States v. Merchant, 480 U.S. 615 (1987)","1986 J. Sup. Ct. U.S. 467",""
589,301,"Laurie M. Hodian","",false,1,"Mar. 24, 1987","O'Lone v. Estate of Shabazz, 482 U.S. 342 (1987)","1986 J. Sup. Ct. U.S. 518",""
590,135,"Mary C. Dunlap","",false,2,"Mar. 24, 1987","San Francisco Arts & Athletics, Inc. v. United States Olympic Committee, 483 U.S. 522 (1987)","1986 J. Sup. Ct. U.S. 518",""
591,93,"Betty Jo Christian","",false,2,"Mar. 25, 1987","Burlington Northern Railroad Co., 481 U.S. 454 (1987)","1986 J. Sup. Ct. U.S. 519",""
592,302,"Mary Louise Barton","",false,1,"Mar. 25, 1987","Rivera v. Minnich, 483 U.S. 574 (1987)","1986 J. Sup. Ct. U.S. 520",""
593,303,"Andrea Sheridan Ordin","",false,1,"Mar. 30, 1987","Nollan v. California Coastal Comm'n, 483 U.S. 825 (1987)","1986 J. Sup. Ct. U.S. 536",""
594,304,"Judith Resnick","",false,1,"Mar. 30, 1987","Board of Directors, Rotary Int'l v. Rotary Club of Duarte, 481 U.S. 537 (1987)","1986 J. Sup. Ct. U.S. 536","name originally spelled Judith Resnik"
595,278,"Marian M. Johnston","",false,2,"Mar. 30, 1987","Board of Directors, Rotary Int'l v. Rotary Club of Duarte, 481 U.S. 537 (1987)","1986 J. Sup. Ct. U.S. 536",""
596,305,"Kathleen Kelly Walsh","",false,1,"Mar. 31, 1987","Arizona v. Mauro, 481 U.S. 520 (1987)","1986 J. Sup. Ct. U.S. 538",""
597,129,"Patricia Rosen","",false,2,"Mar. 31, 1987","Rockford Life Insurance Company v. Illinois Department of Revenue, 482 U.S. 182 (1987)","1986 J. Sup. Ct. U.S. 538",""
598,306,"Catherine McLamb","",false,1,"Apr. 22, 1987","Bowen v. Gilliard, 483 U.S. 587 (1987)","1986 J. Sup. Ct. U.S. 593",""
599,307,"Jane R. Wettach","",false,1,"Apr. 22, 1987","Bowen v. Gilliard, 483 U.S. 587 (1987)","1986 J. Sup. Ct. U.S. 593",""
600,224,"Penny R. Warren","",false,2,"Apr. 22, 1987","Kentucky v. Stincer, 482 U.S. 730 (1987)","1986 J. Sup. Ct. U.S. 593",""
601,308,"Suellen M. Wolfe","",false,1,"Apr. 28, 1987","American Trucking Associations, Inc. v. Scheiner, 483 U.S. 266 (1987)","1986 J. Sup. Ct. U.S. 612",""
602,208,"Charlotte Uram","",false,2,"Apr. 29, 1987","Texas v. New Mexico, 482 U.S. 124 (1987)","1986 J. Sup. Ct. U.S. 613",""
603,309,"Leslie D. Edwards","",false,1,"Oct. 13, 1987","Hazelwood School District v. Kuhlmeier, 484 U.S. 260 (1988)","1987 J. Sup. Ct. U.S. 117",""
604,310,"Mary Anne Sedey","",false,1,"Nov. 2, 1987","Forrester v. White, 484 U.S. 219 (1988)","1987 J. Sup. Ct. U.S. 164",""
605,311,"Roslyn B. Kaplan","",false,1,"Nov. 2, 1987","Forrester v. White, 484 U.S. 219 (1988)","1987 J. Sup. Ct. U.S. 164",""
606,312,"Elizabeth M. Osenbaugh","",false,1,"Nov. 3, 1987","ETSI Pipeline Project v. Missouri, 484 U.S. 495 (1988)","1987 J. Sup. Ct. U.S. 165",""
607,313,"Carolou Perry Durham","",false,1,"Nov. 3, 1987","United States v. Robinson, 485 U.S. 25 (1988)","1987 J. Sup. Ct. U.S. 165",""
608,314,"Colleen K. Connell","",false,1,"Nov. 3, 1987","Hartigan v. Zbaraz, 484 U.S. 171 (1987)","1987 J. Sup. Ct. U.S. 165",""
609,315,"Kathy D. Sones","",false,1,"Nov. 9, 1987","Phillips Petroleum Company v. Mississippi, 484 U.S 469 (1988)","1987 J. Sup. Ct. U.S. 183",""
610,316,"Sheila L. Brogna","",false,1,"Nov. 9, 1987","Honig v. Doe, 484 U.S. 305 (1988)","1987 J. Sup. Ct. U.S. 183",""
611,317,"Joan R. Gallo","",false,1,"Nov. 10, 1987","Pennell c. City of San Jose, 485 U.S. 1 (1988)","1987 J. Sup. Ct. U.S. 185",""
612,318,"Marilyn B. Miles","",false,1,"Nov. 30, 1987","Lyng v. Northwest Indian Cemetery Protective Association, 485 U.S. 439 (1988)","1987 J. Sup. Ct. U.S. 227",""
613,319,"Dorothy A. Harper","",false,1,"Dec. 1, 1987","INS v. Abudu, 485 U.S 94 (1988)","1987 J. Sup. Ct. U.S. 229",""
614,185,"Mary S. Burdick","",false,2,"Dec. 1, 1987","Pierce v. Underwood, 487 U.S. 552 (1988)","1987 J. Sup. Ct. U.S. 230",""
615,320,"Suanne Lovendahl","",false,1,"Dec. 8, 1987","Employment Division, Oregon Dep't of Human Resources v. Smith, 485 U.S. 660 (1988)","1987 J. Sup. Ct. U.S. 247",""
616,321,"Lisa S. Van Amburg","",false,1,"Jan. 11, 1988","Loeffler v. Frank, 486 U.S. 549 (1988)","1987 J. Sup. Ct. U.S. 303",""
617,322,"Andrea L. Biren","",false,1,"Jan. 12, 1988","Univ. of California v. Public Employment Relations Board, 485 U.S. 589 (1988)","1987 J. Sup. Ct. U.S. 306",""
618,323,"Laurie N. Davison","",false,1,"Jan. 13, 1988","Gardebring v. Jenkins, 485 U.S. 415 (1988)","1987 J. Sup. Ct. U.S. 308",""
619,214,"Ruth E. Peters","",false,3,"Feb. 23, 1988","FLRA v. Aberdeen Proving Ground, Department of the Army, 485 U.S. 409 (1988)","1987 J. Sup. Ct. U.S. 400",""
620,324,"Andrea L. Solak","",false,1,"Feb. 24, 1988","Michigan v. Chesternut, 486 U.S. 567 (1988)","1987 J. Sup. Ct. U.S. 402",""
621,325,"Penda D. Hair","",false,1,"Feb. 29. 1988","Pattterson v. McLean Credit Union, 485 U.S. 617 (1988)","1987 J. Sup. Ct. U.S. 418",""
622,326,"Mary E. Curtin","",false,1,"Mar. 22, 1988","FDIC v. Mallen, 486 U.S. 230 (1988)","1987 J. Sup. Ct. U.S. 482",""
623,237,"Susan V. Boleyn","",false,2,"Mar. 28, 1988","Amadeo v. Zant, 486 U.S. 214 (1988)","1987 J. Sup. Ct. U.S. 499",""
624,327,"Janet Benshoof","",false,1,"Mar. 30, 1988","Bowen v. Kendrick, 487 U.S. 589 (1988)","1987 J. Sup. Ct. U.S. 503",""
625,328,"Susan S. Dickerson","",false,1,"Apr. 19, 1988","Maynard v. Cartwright, 486 U.S. 356 (1988)","1987 J. Sup. Ct. U.S. 558",""
626,329,"Mandy Welch","",false,1,"Apr. 19, 1988","Maynard v. Cartwright, 486 U.S. 356 (1988)","1987 J. Sup. Ct. U.S. 558",""
627,330,"Maureen E. Mahoney","",false,1,"Apr. 19, 1988","Mackie v. Lanier Collection Agency & Service, Inc., 486 U.S. 825 (1988)","1987 J. Sup. Ct. U.S. 558",""
628,331,"Evalynn Welling","",false,1,"Apr. 19, 1988","Clark v. Jeter, 486 U.S. 456 (1988)","1987 J. Sup. Ct. U.S. 558",""
629,332,"Ellen Viakley","",false,1,"Apr. 19, 1988","Berkovitz v. United States, 486 U.S. 531 (1988)","1987 J. Sup. Ct. U.S. 558",""
630,333,"Alexia Morrison","",false,1,"Apr. 26, 1988","Morrison v. Olson, 487 U.S. 654 (1988)","1987 J. Sup. Ct. U.S. 579",""
631,334,"Penny J. White","",false,1,"Apr. 27, 1988","Houston v. Lack, 487 U.S. 266 (1988)","1987 J. Sup. Ct. U.S. 582",""
632,335,"Patricia Unsinn","",false,1,"October 4, 1988","Teague v. Lane, 489 U.S. 288 (1989)","1988 J. Sup. Ct. U.S. 89",""
633,159,"Kathryn A. Oberly","",false,13,"Oct. 31, 1988","Price Waterhouse v. Hopkins, 490 U.S. 228 (1989)","1988 J. Sup. Ct. U.S. 173",""
634,336,"Margene A. Roper","",false,1,"Nov. 1, 1988","Dugger v. Adams, 489 U.S. 401 (1989)","1988 J. Sup. Ct. U.S. 175",""
635,337,"Harriet D. Burke","",false,1,"Nov. 1, 1988","Texas Monthly, Inc. v. Bullock, 489 U.S. 1 (1989)","1988 J. Sup. Ct. U.S. 175",""
636,273,"Lois G. Williams","",false,2,"Nov. 2, 1988","National Treasury Employees Union v. Von Raab, 489 U.S. 656 (1989)","1988 J. Sup. Ct. U.S. 177",""
637,338,"Laurie Webb Daniel","",false,1,"Nov. 29, 1988","Osterneck v. Ernst & Whinney, 489 U.S. 169 (1989)","1988 J. Sup. Ct. U.S. 243",""
638,237,"Susan V. Boleyn","",false,3,"Nov. 29, 1988","Zant v. Moore, 489 U.S. 836 (1989)","1988 J. Sup. Ct. U.S. 244",""
639,339,"Mary R. Hamill","",false,1,"Nov. 29, 1988","Amerada Hess Corp. v. Director, Tax Div., New Jersey Treasury Dep't, 490 U.S. 66 (1989)","1988 J. Sup. Ct. U.S. 244",""
640,297,"Gaele M. Barthold","",false,2,"Dec. 6, 1988","Castille v. Peoples, 489 U.S. 346 (1989)","1988 J. Sup. Ct. U.S. 266",""
641,340,"Diane C. Yu","",false,1,"Jan. 10, 1989","Oring v. State Bar of California, 488 U.S. 590 (1989)","1988 J. Sup. Ct. U.S. 328",""
642,341,"Maria Tankenson Hodge","",false,1,"Jan. 11, 1989","Barnard v. Thorstenn, 489 U.S. 546 (1989)","1988 J. Sup. Ct. U.S. 330",""
643,342,"Barbara Willett Jones","",false,1,"Jan. 18, 1989","Kentucky Dep't of Corrections v. Thompson, 490 U.S. 454 (1989)","1988 J. Sup. Ct. U.S. 348",""
644,343,"Roslyn M. Litman","",false,1,"Feb. 22, 1989","County of Allegheny v. ACLU, Greater Pittsburgh Chapter, 492 U.S. 573 (1989)","1988 J. Sup. Ct. U.S. 426",""
645,169,"Maria Parisi-Vickers","",false,2,"Feb. 28, 1989","Dellmuth v. Muth, 491 U.S. 22 (1989)","1988 J. Sup. Ct. U.S. 446",""
646,344,"Martha A. Field","",false,1,"Feb. 28, 1989","Dellmuth v. Muth, 491 U.S. 22 (1989)","1988 J. Sup. Ct. U.S. 446",""
647,345,"Patti A. Goldman","",false,1,"Mar. 20, 1989","American Foreign Service Association v. Garfinkel, 490 U.S. 153 (1989)","1988 J. Sup. Ct. U.S. 499",""
648,346,"Kathi Alyce Drew","",false,1,"Mar. 21, 1989","Texas v. Johnson, 491 U.S. 397 (1989)","1988 J. Sup. Ct. U.S. 502",""
649,347,"Nancy A. McKerrow","",false,1,"Mar. 27, 1989","Stanford v. Kentucky, 492 U.S. 361 (1989)","1988 J. Sup. Ct. U.S. 519",""
