term,usCite,caseTitle,audioTitle,docket,dateArgument,dateDecision,url,file,urlOyez,notes
"1973","415 U.S. 605","Mayor of Philadelphia v. Educational Equality League","Oral Argument - December 10, 1973","72-1264","1973-12-10","1974-03-25","https://api.oyez.org/case_media/oral_argument_audio/17281","/sources/oyez/transcripts/_files/1973/72-1264_17281_argument.json","https://api.oyez.org/cases/1973/72-1264",""
"1973","415 U.S. 164","United States v. Matlock","Oral Argument - December 10, 1973","72-1355","1973-12-10","1974-02-20","https://api.oyez.org/case_media/oral_argument_audio/16080","/sources/oyez/transcripts/_files/1973/72-1355_16080_argument.json","https://api.oyez.org/cases/1973/72-1355",""
"1973","415 U.S. 130","Lewis v. City of New Orleans","Oral Argument - December 10, 1973","72-6156","1973-12-10","1974-02-20","https://api.oyez.org/case_media/oral_argument_audio/16827","/sources/oyez/transcripts/_files/1973/72-6156_16827_argument.json","https://api.oyez.org/cases/1973/72-6156",""
"1973","414 U.S. 563","Lau v. Nichols","Oral Argument - December 10, 1973","72-6520","1973-12-10","1974-01-21","https://api.oyez.org/case_media/oral_argument_audio/16355","/sources/oyez/transcripts/_files/1973/72-6520_16355_argument.json","https://api.oyez.org/cases/1973/72-6520",""
"1973","414 U.S. 260","Gustafson v. Florida","Opinion Announcement - December 11, 1973","71-1669","1973-12-11","1973-12-11","https://api.oyez.org/case_media/opinion_announcement_audio/17197","/sources/oyez/transcripts/_files/1973/71-1669_17197_decision.json","https://api.oyez.org/cases/1973/71-1669",""
"1973","415 U.S. 361","Johnson v. Robison","Oral Argument - December 11, 1973","72-1297","1973-12-11","1974-03-04","https://api.oyez.org/case_media/oral_argument_audio/15660","/sources/oyez/transcripts/_files/1973/72-1297_15660_argument.json","https://api.oyez.org/cases/1973/72-1297",""
"1973","415 U.S. 143","United States v. Kahn","Oral Argument - December 11, 1973","72-1328","1973-12-11","1974-02-20","https://api.oyez.org/case_media/oral_argument_audio/17101","/sources/oyez/transcripts/_files/1973/72-1328_17101_argument.json","https://api.oyez.org/cases/1973/72-1328",""
"1973","415 U.S. 164","United States v. Matlock","Oral Argument - December 11, 1973","72-1355","1973-12-11","1974-02-20","https://api.oyez.org/case_media/oral_argument_audio/15626","/sources/oyez/transcripts/_files/1973/72-1355_15626_argument.json","https://api.oyez.org/cases/1973/72-1355",""
"1973","415 U.S. 528","Hagans v. Lavine","Oral Argument - December 11, 1973","72-6476","1973-12-11","1974-03-25","https://api.oyez.org/case_media/oral_argument_audio/17058","/sources/oyez/transcripts/_files/1973/72-6476_17058_argument.json","https://api.oyez.org/cases/1973/72-6476",""
"1973","415 U.S. 391","Hernandez v. Veterans' Administration","Oral Argument - December 11, 1973","72-700","1973-12-11","1974-03-04","https://api.oyez.org/case_media/oral_argument_audio/17451","/sources/oyez/transcripts/_files/1973/72-700_17451_argument.json","https://api.oyez.org/cases/1973/72-700",""
"1973","414 U.S. 218","United States v. Robinson","Opinion Announcement - December 11, 1973","72-936","1973-12-11","1973-12-11","https://api.oyez.org/case_media/opinion_announcement_audio/15829","/sources/oyez/transcripts/_files/1973/72-936_15829_decision.json","https://api.oyez.org/cases/1973/72-936",""
"1973","415 U.S. 143","United States v. Kahn","Oral Argument - December 12, 1973","72-1328","1973-12-12","1974-02-20","https://api.oyez.org/case_media/oral_argument_audio/15605","/sources/oyez/transcripts/_files/1973/72-1328_15605_argument.json","https://api.oyez.org/cases/1973/72-1328",""
"1973","415 U.S. 651","Edelman v. Jordan","Oral Argument - December 12, 1973","72-1410","1973-12-12","1974-03-25","https://api.oyez.org/case_media/oral_argument_audio/15948","/sources/oyez/transcripts/_files/1973/72-1410_15948_argument.json","https://api.oyez.org/cases/1973/72-1410",""
"1973","415 U.S. 308","Davis v. Alaska","Oral Argument - December 12, 1973","72-5794","1973-12-12","1974-02-27","https://api.oyez.org/case_media/oral_argument_audio/16204","/sources/oyez/transcripts/_files/1973/72-5794_16204_argument.json","https://api.oyez.org/cases/1973/72-5794",""
"1973","416 U.S. 752","Commissioner v. ""Americans United"" Inc.","Oral Argument - January 07, 1974","72-1371","1974-01-07","1974-05-15","https://api.oyez.org/case_media/oral_argument_audio/17853","/sources/oyez/transcripts/_files/1973/72-1371_17853_argument.json","https://api.oyez.org/cases/1973/72-1371",""
"1973","416 U.S. 725","Bob Jones University v. Simon","Oral Argument - January 07, 1974","72-1470","1974-01-07","1974-05-15","https://api.oyez.org/case_media/oral_argument_audio/16618","/sources/oyez/transcripts/_files/1973/72-1470_16618_argument.json","https://api.oyez.org/cases/1973/72-1470",""
"1973","415 U.S. 333","Speight v. Slaton","Oral Argument - January 07, 1974","72-1557","1974-01-07","1974-02-27","https://api.oyez.org/case_media/oral_argument_audio/17313","/sources/oyez/transcripts/_files/1973/72-1557_17313_argument.json","https://api.oyez.org/cases/1973/72-1557",""
"1973","415 U.S. 394","Teleprompter Corporation v. Columbia Broadcasting System, Inc.","Oral Argument - January 07, 1974","72-1628","1974-01-07","1974-03-04","https://api.oyez.org/case_media/oral_argument_audio/17695","/sources/oyez/transcripts/_files/1973/72-1628_17695_argument.json","https://api.oyez.org/cases/1973/72-1628",""
"1973","416 U.S. 663","Calero-Toledo v. Pearson Yacht Leasing Company","Oral Argument - January 07, 1974","73-157","1974-01-07","1974-05-15","https://api.oyez.org/case_media/oral_argument_audio/17707","/sources/oyez/transcripts/_files/1973/73-157_17707_argument.json","https://api.oyez.org/cases/1973/73-157",""
"1973","416 U.S. 505","United States v. Giordano","Oral Argument - January 08, 1974","72-1057","1974-01-08","1974-05-13","https://api.oyez.org/case_media/oral_argument_audio/16227","/sources/oyez/transcripts/_files/1973/72-1057_16227_argument.json","https://api.oyez.org/cases/1973/72-1057",""
"1973","414 U.S. 395","United States v. Maze","Opinion Announcement - January 08, 1974","72-1168","1974-01-08","1974-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/16810","/sources/oyez/transcripts/_files/1973/72-1168_16810_decision.json","https://api.oyez.org/cases/1973/72-1168",""
"1973","416 U.S. 580","United States v. Chavez","Oral argument","72-1319","1974-01-08","1974-05-13","https://api.oyez.org/case_media/oral_argument_audio/23758","/sources/oyez/transcripts/_files/1973/72-1319_23758_argument.json","https://api.oyez.org/cases/1973/72-1319",""
"1973","416 U.S. 580","United States v. Chavez","Oral Argument - January 08, 1974","72-1319","1974-01-08","1974-05-13","https://api.oyez.org/case_media/oral_argument_audio/23814","/sources/oyez/transcripts/_files/1973/72-1319_23814_argument.json","https://api.oyez.org/cases/1973/72-1319",""
"1973","415 U.S. 333","Speight v. Slaton","Oral Argument - January 08, 1974","72-1557","1974-01-08","1974-02-27","https://api.oyez.org/case_media/oral_argument_audio/17466","/sources/oyez/transcripts/_files/1973/72-1557_17466_argument.json","https://api.oyez.org/cases/1973/72-1557",""
"1973","415 U.S. 423","Granny Goose Foods, Inc. v. Teamsters","Oral Argument - January 08, 1974","72-1566","1974-01-08","1974-03-04","https://api.oyez.org/case_media/oral_argument_audio/16859","/sources/oyez/transcripts/_files/1973/72-1566_16859_argument.json","https://api.oyez.org/cases/1973/72-1566",""
"1973","414 U.S. 338","United States v. Calandra","Opinion Announcement - January 08, 1974","72-734","1974-01-08","1974-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/17917","/sources/oyez/transcripts/_files/1973/72-734_17917_decision.json","https://api.oyez.org/cases/1973/72-734",""
"1973","414 U.S. 368","Gateway Coal v. United Mine Workers of America","Opinion Announcement - January 08, 1974","72-782","1974-01-08","1974-01-08","https://api.oyez.org/case_media/opinion_announcement_audio/16290","/sources/oyez/transcripts/_files/1973/72-782_16290_decision.json","https://api.oyez.org/cases/1973/72-782",""
"1973","414 U.S. 441","Communist Party of Indiana v. Whitcomb","Opinion Announcement - January 09, 1974","72-1040","1974-01-09","1974-01-09","https://api.oyez.org/case_media/opinion_announcement_audio/17516","/sources/oyez/transcripts/_files/1973/72-1040_17516_decision.json","https://api.oyez.org/cases/1973/72-1040",""
"1973","414 U.S. 453","National Railroad Passenger Corporation v. National Association of Railroad Passengers","Opinion Announcement - January 09, 1974","72-1289","1974-01-09","1974-01-09","https://api.oyez.org/case_media/opinion_announcement_audio/16464","/sources/oyez/transcripts/_files/1973/72-1289_16464_decision.json","https://api.oyez.org/cases/1973/72-1289",""
"1973","417 U.S. 116","F.D. Rich Company, Inc. v. United States for the Use of Industrial Lumber Company","Oral Argument - January 09, 1974","72-1382","1974-01-09","1974-05-28","https://api.oyez.org/case_media/oral_argument_audio/16282","/sources/oyez/transcripts/_files/1973/72-1382_16282_argument.json","https://api.oyez.org/cases/1973/72-1382",""
"1973","418 U.S. 405","Spence v. Washington","Oral Argument - January 09, 1974","72-1690","1974-01-09","1974-06-25","https://api.oyez.org/case_media/oral_argument_audio/15621","/sources/oyez/transcripts/_files/1973/72-1690_15621_argument.json","https://api.oyez.org/cases/1973/72-1690",""
"1973","415 U.S. 303","Patterson v. Warner","Oral Argument - January 09, 1974","72-5839","1974-01-09","1974-02-26","https://api.oyez.org/case_media/oral_argument_audio/17885","/sources/oyez/transcripts/_files/1973/72-5839_17885_argument.json","https://api.oyez.org/cases/1973/72-5839",""
"1973","414 U.S. 417","Marshall v. United States","Opinion Announcement - January 09, 1974","72-5881","1974-01-09","1974-01-09","https://api.oyez.org/case_media/opinion_announcement_audio/16440","/sources/oyez/transcripts/_files/1973/72-5881_16440_decision.json","https://api.oyez.org/cases/1973/72-5881",""
"1973","416 U.S. 470","Kewanee Oil Company v. Bicron Corporation","Oral Argument - January 09, 1974","73-187","1974-01-09","1974-05-13","https://api.oyez.org/case_media/oral_argument_audio/15879","/sources/oyez/transcripts/_files/1973/73-187_15879_argument.json","https://api.oyez.org/cases/1973/73-187",""
"1973","418 U.S. 208","Schlesinger v. Reservists Committee to Stop the War","Oral Argument - January 14, 1974","72-1188","1974-01-14","1974-06-25","https://api.oyez.org/case_media/oral_argument_audio/15606","/sources/oyez/transcripts/_files/1973/72-1188_15606_argument.json","https://api.oyez.org/cases/1973/72-1188",""
"1973","416 U.S. 267","National Labor Relations Board v. Bell Aerospace Company","Oral Argument - January 14, 1974","72-1598","1974-01-14","1974-04-23","https://api.oyez.org/case_media/oral_argument_audio/17779","/sources/oyez/transcripts/_files/1973/72-1598_17779_argument.json","https://api.oyez.org/cases/1973/72-1598",""
"1973","415 U.S. 322","National Labor Relations Board v. Magnavox Company of Tennessee","Oral Argument - January 14, 1974","72-1637","1974-01-14","1974-02-27","https://api.oyez.org/case_media/oral_argument_audio/17334","/sources/oyez/transcripts/_files/1973/72-1637_17334_argument.json","https://api.oyez.org/cases/1973/72-1637",""
"1973","417 U.S. 134","Commissioner of Internal Revenue v. National Alfalfa Dehydrating & Milling Company","Oral Argument - January 14, 1974","73-9","1974-01-14","1974-05-28","https://api.oyez.org/case_media/oral_argument_audio/17625","/sources/oyez/transcripts/_files/1973/73-9_17625_argument.json","https://api.oyez.org/cases/1973/73-9",""
"1973","417 U.S. 556","Gilmore v. City of Montgomery","Oral Argument - January 15, 1974","72-1517","1974-01-15","1974-06-17","https://api.oyez.org/case_media/oral_argument_audio/16685","/sources/oyez/transcripts/_files/1973/72-1517_16685_argument.json","https://api.oyez.org/cases/1973/72-1517",""
"1973","416 U.S. 115","Super Tire Engineering Company v. McCorkle","Oral Argument - January 15, 1974","72-1554","1974-01-15","1974-04-16","https://api.oyez.org/case_media/oral_argument_audio/15816","/sources/oyez/transcripts/_files/1973/72-1554_15816_argument.json","https://api.oyez.org/cases/1973/72-1554",""
"1973","418 U.S. 24","Richardson v. Ramirez","Oral Argument - January 15, 1974","72-1589","1974-01-15","1974-06-24","https://api.oyez.org/case_media/oral_argument_audio/16273","/sources/oyez/transcripts/_files/1973/72-1589_16273_argument.json","https://api.oyez.org/cases/1973/72-1589",""
"1973","415 U.S. 322","National Labor Relations Board v. Magnavox Company of Tennessee","Oral Argument - January 15, 1974","72-1637","1974-01-15","1974-02-27","https://api.oyez.org/case_media/oral_argument_audio/17285","/sources/oyez/transcripts/_files/1973/72-1637_17285_argument.json","https://api.oyez.org/cases/1973/72-1637",""
"1973","414 U.S. 488","O'Shea v. Littleton","Opinion Announcement - January 15, 1974","72-953","1974-01-15","1974-01-15","https://api.oyez.org/case_media/opinion_announcement_audio/17160","/sources/oyez/transcripts/_files/1973/72-953_17160_decision.json","https://api.oyez.org/cases/1973/72-953",""
"1973","414 U.S. 514","Spomer v. Littleton","Opinion Announcement - January 15, 1974","72-955","1974-01-15","1974-01-15","https://api.oyez.org/case_media/opinion_announcement_audio/16966","/sources/oyez/transcripts/_files/1973/72-955_16966_decision.json","https://api.oyez.org/cases/1973/72-955",""
"1973","415 U.S. 800","United States v. Edwards","Oral Argument - January 15, 1974","73-88","1974-01-15","1974-03-26","https://api.oyez.org/case_media/oral_argument_audio/17352","/sources/oyez/transcripts/_files/1973/73-88_17352_argument.json","https://api.oyez.org/cases/1973/73-88",""
"1973","414 U.S. 524","O'Brien v. Skinner","Opinion Announcement - January 16, 1974","72-1058","1974-01-16","1974-01-16","https://api.oyez.org/case_media/opinion_announcement_audio/17271","/sources/oyez/transcripts/_files/1973/72-1058_17271_decision.json","https://api.oyez.org/cases/1973/72-1058",""
"1973","414 U.S. 538","American Pipe & Construction Company v. Utah","Opinion Announcement - January 16, 1974","72-1195","1974-01-16","1974-01-16","https://api.oyez.org/case_media/opinion_announcement_audio/17788","/sources/oyez/transcripts/_files/1973/72-1195_17788_decision.json","https://api.oyez.org/cases/1973/72-1195",""
"1973","417 U.S. 556","Gilmore v. City of Montgomery","Oral Argument - January 16, 1974","72-1517","1974-01-16","1974-06-17","https://api.oyez.org/case_media/oral_argument_audio/16723","/sources/oyez/transcripts/_files/1973/72-1517_16723_argument.json","https://api.oyez.org/cases/1973/72-1517",""
"1973","416 U.S. 21","California Bankers Assn. v. Shultz","Oral Argument - January 16, 1974","72-985","1974-01-16","1974-04-01","https://api.oyez.org/case_media/oral_argument_audio/16105","/sources/oyez/transcripts/_files/1973/72-985_16105_argument.json","https://api.oyez.org/cases/1973/72-985",""
"1973","417 U.S. 402","Wheeler v. Barrera","Oral Argument - January 16, 1974","73-62","1974-01-16","1974-06-10","https://api.oyez.org/case_media/oral_argument_audio/16340","/sources/oyez/transcripts/_files/1973/73-62_16340_argument.json","https://api.oyez.org/cases/1973/73-62",""
"1973","414 U.S. 573","Sea-Land Services, Inc. v. Gaudet","Opinion Announcement - January 21, 1974","72-1019","1974-01-21","1974-01-21","https://api.oyez.org/case_media/opinion_announcement_audio/15720","/sources/oyez/transcripts/_files/1973/72-1019_15720_decision.json","https://api.oyez.org/cases/1973/72-1019",""
